model_name,brand,processor_name,ram_gb,ssd_gb,hard_disk_gb,operating_system,graphics,cores,threads,spec_score,width,height,performance_score,price_category,price
Asus EeeBook 14 E410KA-BV121WS Laptop,3,91,4,256,0,4,112,4,4,41,1366,768,69.2,Budget,25490
Dell Vostro 3420 D552276WIN9BE Laptop,6,10,8,512,0,4,140,2,4,48,1366,768,124.8,Mid-Range,43490
Dell XPS 13 9320 Laptop,6,16,16,512,0,4,134,12,16,66,3840,2400,135.20000000000002,Premium,140900
HP Victus 16-E0301Ax Gaming Laptop,9,99,8,512,0,4,38,6,12,72,1920,1080,134.4,High-End,66490
HP 15s-fq2673TU Laptop,9,10,8,512,0,4,123,2,4,59,1920,1080,129.20000000000002,Mid-Range,44490
LG Gram 17Z90Q-G.AH75A2 Laptop,13,18,16,512,0,4,134,12,16,73,1600,2560,138.0,Premium,102990
LG Gram 17 17Z90Q-G.AJ55A2 Laptop,13,16,8,512,0,4,134,12,16,69,1600,2560,133.20000000000002,High-End,87990
Asus TUF Gaming F15 FX506HC-HN089WS Gaming Laptop,3,11,8,512,0,4,46,6,12,72,1920,1080,134.4,High-End,78990
MSI Stealth 15M B12UE Gaming Laptop,15,18,16,1000,0,4,69,14,20,73,1920,1080,235.6,Premium,139990
HP Pavilion x360 14-ek0086TU Laptop,9,16,8,512,0,4,134,10,12,59,1920,1080,129.20000000000002,High-End,69950
HP Envy x360 13-ay1062AU Laptop,9,101,8,512,0,4,106,6,12,66,1920,1080,132.0,High-End,79990
LG Gram 14 14Z90Q-G.AH75A2 Laptop,13,18,16,512,0,4,134,12,16,71,1200,1920,137.20000000000002,High-End,93490
Asus ROG Strix G17 2022 G713RW-LL133WS Gaming Laptop,3,63,16,1000,0,4,46,8,16,79,2560,1440,238.0,Premium,181589
LG Gram 16Z90Q-G.AH75A2 Laptop,13,18,16,512,0,4,134,12,16,72,1600,2560,137.60000000000002,Premium,104590
Asus TUF Gaming A15 FA506ICB-HN075W Laptop,3,107,16,512,0,4,55,8,16,68,1080,1920,136.0,High-End,78500
LG Gram 17Z90Q-G.AH78A2 Laptop,13,18,16,1000,0,4,134,12,16,74,1600,2560,236.0,Premium,119990
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,69,8,16,78,1920,1080,140.0,Premium,147100
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,69,8,16,78,1920,1080,140.0,Premium,124990
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,69,8,16,78,1920,1080,140.0,Premium,81990
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,69,8,16,78,1920,1080,140.0,Premium,74990
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,69,8,16,78,1920,1080,140.0,Premium,98900
Dell G15-5525 Gaming Laptop,6,103,8,512,0,4,46,6,12,67,1920,1080,132.4,High-End,147100
Dell G15-5525 Gaming Laptop,6,103,8,512,0,4,46,6,12,67,1920,1080,132.4,High-End,124990
Dell G15-5525 Gaming Laptop,6,103,8,512,0,4,46,6,12,67,1920,1080,132.4,High-End,81990
Dell G15-5525 Gaming Laptop,6,103,8,512,0,4,46,6,12,67,1920,1080,132.4,High-End,74990
Dell G15-5525 Gaming Laptop,6,103,8,512,0,4,46,6,12,67,1920,1080,132.4,High-End,98900
Lenovo IdeaPad Slim 3 82RK0085IN Laptop,14,16,16,512,0,4,154,10,12,57,1920,1080,131.60000000000002,High-End,61490
MSI Crosshair 15 B12UEZ-037IN Gaming Laptop,15,18,16,1000,0,4,69,14,20,76,2560,1440,236.8,Premium,122000
MSI Gaming Raider GE66 12UHS-218IN Gaming Laptop,15,18,32,2000,0,4,13,14,20,94,3840,2160,450.4,Premium,409066
Dell  G15-5525 Laptop,6,113,16,512,0,4,49,8,16,78,1920,1080,140.0,Premium,105990
Dell G15-5525 Gaming Laptop,6,103,16,512,0,4,46,6,12,65,1920,1080,134.8,High-End,147100
Dell G15-5525 Gaming Laptop,6,103,16,512,0,4,46,6,12,65,1920,1080,134.8,High-End,124990
Dell G15-5525 Gaming Laptop,6,103,16,512,0,4,46,6,12,65,1920,1080,134.8,High-End,81990
Dell G15-5525 Gaming Laptop,6,103,16,512,0,4,46,6,12,65,1920,1080,134.8,High-End,74990
Dell G15-5525 Gaming Laptop,6,103,16,512,0,4,46,6,12,65,1920,1080,134.8,High-End,98900
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,46,8,16,78,1920,1080,140.0,High-End,147100
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,46,8,16,78,1920,1080,140.0,High-End,124990
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,46,8,16,78,1920,1080,140.0,High-End,81990
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,46,8,16,78,1920,1080,140.0,High-End,74990
Dell G15-5525 Gaming Laptop,6,113,16,512,0,4,46,8,16,78,1920,1080,140.0,High-End,98900
Lenovo ThinkPad P14s 20VXS0G800 Laptop,14,12,16,512,0,4,115,4,8,54,1920,1080,130.4,Premium,103990
MSI GP66 Leopard 11UG-693IN Gaming Laptop,15,12,16,1000,0,4,86,8,16,79,2560,1440,238.0,Premium,129990
HP Spectre x360 13-ef0053TU Laptop,9,18,16,512,0,4,129,10,12,74,3000,2000,138.4,Premium,124999
MSI Sword 15 A12UD-471IN  Gaming Laptop,15,16,16,512,0,4,49,12,16,69,1920,1080,136.4,High-End,85990
MSI Katana GF66 12UD-472IN Gaming Laptop,15,16,16,512,0,4,49,12,16,69,1920,1080,136.4,High-End,76990
Lenovo Thinkpad P15v 21AAS0R500 Laptop,14,13,32,1000,0,4,64,8,16,88,1920,1080,248.0,Premium,259500
Asus ROG Strix G17 2022 G713RW-LL111WS Gaming Laptop,3,63,16,1000,0,4,87,8,16,79,2560,1440,238.0,Premium,188990
Microsoft Surface GO 2 8QF-00046 Laptop,16,11,8,256,0,4,134,4,8,56,1536,1024,76.80000000000001,High-End,77324
Dell Inspiron 7420 2-in-1 Touch Laptop,6,15,8,512,0,4,134,6,8,65,1920,1200,131.60000000000002,High-End,62490
Lenovo V14  82KAA01SIH Laptop,14,10,4,256,0,4,123,2,4,50,1920,1080,72.80000000000001,Mid-Range,31999
HP Victus 16-e1062AX Gaming Laptop,9,44,8,512,0,4,46,6,12,67,1920,1080,132.4,High-End,84190
HP Victus 16-e1060AX Gaming Laptop,9,55,16,512,0,4,49,8,16,78,1920,1080,140.0,Premium,111500
HP Victus 16-e0305ax Gaming Laptop,9,52,8,512,0,4,46,8,16,74,1920,1080,135.20000000000002,High-End,78950
Microsoft Surface GO 2 8QC-00021 Laptop,16,11,8,128,0,4,134,4,8,55,1536,1024,50.8,High-End,71990
Acer TravelMate TMP214-53 Laptop,1,10,8,256,0,4,121,2,4,54,1920,1080,76.0,Mid-Range,41490
Acer TravelMate TMP214-53 Laptop,1,10,8,256,0,4,121,2,4,54,1920,1080,76.0,Mid-Range,51990
Acer TravelMate TMP214-53 Laptop,1,10,8,256,0,4,121,2,4,54,1920,1080,76.0,Mid-Range,45990
Acer TravelMate TMP214-53 Laptop,1,11,8,512,0,4,121,4,8,63,1920,1080,130.8,Mid-Range,41490
Acer TravelMate TMP214-53 Laptop,1,11,8,512,0,4,121,4,8,63,1920,1080,130.8,Mid-Range,51990
Acer TravelMate TMP214-53 Laptop,1,11,8,512,0,4,121,4,8,63,1920,1080,130.8,Mid-Range,45990
Acer TravelMate TMP214-53 Laptop,1,10,8,512,0,4,121,2,4,56,1920,1080,128.0,Mid-Range,41490
Acer TravelMate TMP214-53 Laptop,1,10,8,512,0,4,121,2,4,56,1920,1080,128.0,Mid-Range,51990
Acer TravelMate TMP214-53 Laptop,1,10,8,512,0,4,121,2,4,56,1920,1080,128.0,Mid-Range,45990
Acer Aspire 3 A315-58 Laptop,1,10,8,256,0,4,123,2,4,54,1920,1080,76.0,Mid-Range,43490
Acer Aspire 3 A315-58 Laptop,1,10,8,256,0,4,123,2,4,54,1920,1080,76.0,Mid-Range,49312
Acer Aspire 3 A315-58 Laptop,1,10,8,256,0,4,123,2,4,54,1920,1080,76.0,Mid-Range,53990
Acer Aspire 3 A315-58 Laptop,1,10,8,256,0,4,123,2,4,54,1920,1080,76.0,Mid-Range,32800
Acer Aspire 3 A315-58 Laptop,1,10,8,256,0,4,123,2,4,54,1920,1080,76.0,Mid-Range,62999
Acer Nitro 5 AN515-57 UN.QEHSI.004 Laptop,1,11,8,256,1000,4,38,6,12,74,1920,1080,84.0,High-End,62999
Acer TravelMate TMP214-53 Business Laptop,1,11,16,512,0,4,121,4,8,65,1920,1080,134.8,Mid-Range,57990
Lenovo Legion 5 82JK00BEIN Laptop,14,12,16,512,0,4,46,8,16,73,1920,1080,138.0,Premium,119990
Lenovo IdeaPad Slim 3 81X800LGIN Laptop,14,10,8,512,0,4,140,0,0,0,1920,1080,105.6,Mid-Range,36999
Acer Aspire 3 A315-59 Laptop,1,16,8,512,0,4,134,10,12,56,1920,1080,128.0,Mid-Range,39990
Acer Aspire 3 A315-59 Laptop,1,16,8,512,0,4,134,10,12,56,1920,1080,128.0,Mid-Range,56699
Dell Inspiron 3525 Laptop,6,65,8,512,0,4,100,8,16,67,1920,1080,132.4,Mid-Range,33000
Dell Inspiron 3525 Laptop,6,65,8,512,0,4,100,8,16,67,1920,1080,132.4,Mid-Range,40663
Dell Inspiron 3525 Laptop,6,65,8,512,0,4,100,8,16,67,1920,1080,132.4,Mid-Range,47990
Dell Inspiron 3525 Laptop,6,65,8,512,0,4,100,8,16,67,1920,1080,132.4,Mid-Range,58750
Asus TUF Gaming F17 FX777ZE-HX052WS Laptop,3,18,16,1000,0,4,46,14,20,80,1920,1080,238.4,Premium,114990
Acer Nitro 5 AN515-45 NH.QBCSI.00F Gaming Laptop,1,41,16,512,1000,4,69,6,12,79,2560,1440,140.4,Premium,129999
Dell Inspiron 7420 Laptop,6,16,8,512,0,4,18,10,12,57,1920,1200,128.4,High-End,74990
Dell Inspiron 7420 Laptop,6,16,8,512,0,4,18,10,12,57,1920,1200,128.4,High-End,86990
Asus Vivobook S15 OLED S3502ZA-L702WS Laptop,3,18,16,512,0,4,131,14,20,63,1920,1080,134.0,High-End,84900
Lenovo Thinkpad E14 Gen 2 20TAS14C00 Laptop,14,10,8,512,0,1,138,2,4,49,1920,1080,125.20000000000002,Mid-Range,48000
Asus ZenBook S13 UM5302TA-LX701WS Laptop,3,58,16,1000,0,4,93,8,16,73,2880,1800,235.6,Premium,119990
Asus ZenBook S13 UM5302TA-LX501WS Laptop,3,45,16,512,0,4,93,6,12,71,2880,1800,137.20000000000002,High-End,99800
Asus TUF Dash F15 2022 FX517ZE-HN036WS Gaming Laptop,3,18,16,512,0,4,50,10,16,68,1920,1080,136.0,High-End,98990
Lenovo IdeaPad Gaming 3 81Y401BHIN Gaming Laptop,14,9,8,512,0,4,38,6,12,72,1920,1080,134.4,High-End,74829
Lenovo ThinkBook 15 21A4A09SIH Laptop,14,35,8,256,0,4,91,4,8,56,1920,1080,76.80000000000001,Mid-Range,39500
Asus VivoBook 14 2022 X1402ZA-EB512WS Laptop,3,16,16,512,0,4,121,12,16,63,1920,1080,134.0,High-End,62990
Asus VivoBook 14 2022 X1402ZA-EB311WS Laptop,3,15,8,512,0,4,121,10,12,60,1920,1080,129.60000000000002,Mid-Range,47990
Asus ROG Flow Z13 2022 GZ301ZE-LC193WS Gaming Laptop,3,20,16,1000,0,4,49,14,20,74,3840,2400,236.0,Premium,304980
Asus ROG Flow Z13 2022 GZ301ZE-LD064WS Gaming Laptop,3,20,16,1000,0,4,49,14,20,68,1920,1200,233.6,Premium,181990
Asus ROG Flow Z13 2022 GZ301ZC-LD123WS Gaming Laptop,3,18,16,512,0,4,46,14,20,73,1920,1200,138.0,Premium,150790
Asus ROG Flow Z13 2022 GZ301ZA-LD049WS Gaming Laptop,3,16,16,512,0,4,129,12,16,74,1920,1200,138.4,Premium,115390
Asus TUF Dash F15 2022 FX517ZR-HQ030WS Gaming Laptop,3,18,16,1000,0,4,86,10,16,74,2560,1440,236.0,Premium,149990
Asus ROG Flow Z13 2022 GZ301ZE-LC192WS Gaming Laptop,3,20,16,1000,0,4,49,14,20,72,3840,2400,235.2,Premium,191990
Asus TUF Dash F15 2022 FX517ZC-HN107WS Gaming Laptop,3,18,16,512,0,4,46,10,16,68,1920,1080,136.0,High-End,87990
Acer Aspire 5 A515-56 UN.A1ESI.022,1,11,8,512,0,4,113,4,8,53,1920,1080,126.8,Mid-Range,49994
MSI GS76 Stealth 11UE-631IN 9S7-17M111-631 Gaming Laptop,15,12,16,1000,0,4,74,8,16,81,1920,1080,238.8,Premium,162000
Infinix INBook X1 Slim XL21 Laptop,12,8,8,512,0,4,126,4,8,49,1920,1080,125.20000000000002,Mid-Range,46990
Infinix INBook X1 Slim XL21 Laptop,12,8,8,512,0,4,126,4,8,49,1920,1080,125.20000000000002,Mid-Range,42990
Acer Predator Helios 300 PH315-55 NH.QGPS.003 Gaming Laptop,1,18,16,1000,0,4,69,14,20,78,2560,1440,237.6,Premium,155490
Lenovo ThinkBook 15 21A4A09UIH Laptop,14,40,8,512,0,4,91,6,12,66,1920,1080,132.0,Mid-Range,49990
Lenovo ThinkPad E14 20TAS16F00 Laptop,14,10,4,256,0,1,138,2,4,44,1920,1080,70.4,Mid-Range,42300
Lenovo Legion 5 15IMH6 82NL00APIN Gaming Laptop,14,8,8,512,0,4,46,6,12,69,1920,1080,133.20000000000002,High-End,73847
Asus ROG Strix G15 Advantage Edition G513QY-HQ032WS Gaming Laptop,3,117,16,1000,0,4,3,8,16,78,2560,1440,237.6,Premium,139990
Asus TUF Gaming F15 FX507ZM-HF068WS Laptop,3,18,16,1000,0,4,69,14,20,76,1920,1080,236.8,Premium,118990
Infinix INBook X1 Slim Series XL21 Laptop,12,7,8,256,0,4,126,2,4,45,1920,1080,72.4,Mid-Range,33490
Infinix INBook X1 Slim Series XL21 Laptop,12,7,8,256,0,4,126,2,4,45,1920,1080,72.4,Mid-Range,32990
Infinix INBook X1 Slim Series XL21 Laptop,12,7,8,256,0,4,126,2,4,45,1920,1080,72.4,Mid-Range,51990
Infinix INBook X1 Slim Series XL21 Laptop,12,9,16,512,0,4,123,4,8,49,1920,1080,128.4,Mid-Range,33490
Infinix INBook X1 Slim Series XL21 Laptop,12,9,16,512,0,4,123,4,8,49,1920,1080,128.4,Mid-Range,32990
Infinix INBook X1 Slim Series XL21 Laptop,12,9,16,512,0,4,123,4,8,49,1920,1080,128.4,Mid-Range,51990
Asus ZenBook Pro Duo 15 OLED 2021 UX582HM-H701WS Laptop,3,12,16,1000,0,4,69,8,16,86,3840,2160,240.8,Premium,200000
Dell XPS 15 9520 Laptop,6,19,32,1000,0,4,58,14,20,91,3840,2160,249.2,Premium,255000
Dell XPS 15 9520 Laptop,6,19,32,1000,0,4,58,14,20,91,3840,2160,249.2,Premium,245000
Dell Vostro 3515 Laptop,6,68,8,256,0,4,96,2,2,47,1366,768,73.2,Mid-Range,35300
Dell Vostro 3515 Laptop,6,68,8,256,0,4,96,2,2,47,1366,768,73.2,Mid-Range,38890
Lenovo ThinkBook 15 20VEA0YQIH Laptop,14,10,8,256,0,4,140,2,4,54,1920,1080,76.0,Mid-Range,37990
HP Omen 16-B1371TX Gaming Laptop,9,18,16,1000,0,4,88,14,20,84,2560,1440,240.0,Premium,176490
Asus VivoBook 15 X512DA-BQ303WS Laptop,3,92,8,256,0,4,94,2,4,48,1920,1080,73.60000000000001,Mid-Range,33990
Dell Vostro 3515 Laptop,6,92,8,256,0,4,96,2,4,54,1920,1080,76.0,Mid-Range,35300
Dell Vostro 3515 Laptop,6,92,8,256,0,4,96,2,4,54,1920,1080,76.0,Mid-Range,38890
Asus Strix G15 G513RM-HF274WS Gaming Laptop,3,113,16,1000,0,4,69,8,16,75,1920,1080,236.4,Premium,135960
HP Omen 16-b1350TX Laptop,9,18,16,1000,0,4,46,14,20,74,1920,1080,236.0,Premium,128999
Asus TUF Gaming A17 FA777RC-HX027WS Laptop,3,113,16,512,0,4,46,8,16,67,1920,1080,135.60000000000002,High-End,88990
Lenovo ThinkBook 14 G2 20VDA0QMIH Laptop,14,10,8,512,0,1,140,2,4,47,1920,1080,124.4,Mid-Range,44799
Asus Vivobook 15 Touch X515EA-EZ311WS Laptop,3,10,8,512,0,4,126,2,4,57,1920,1080,128.4,Mid-Range,39990
Asus Vivobook 15 Touch X515EA-EZ501WS Laptop,3,11,8,512,0,4,121,4,8,62,1920,1080,130.4,Mid-Range,51990
Asus TUF Gaming F17 FX777ZC-HX069W Gaming Laptop,3,16,16,512,0,4,46,12,16,68,1920,1080,136.0,High-End,94990
Lenovo ThinkBook 15 21A4A09RIH Laptop,14,40,16,512,0,4,91,6,12,66,1920,1080,135.20000000000002,Mid-Range,48790
Asus TUF A17 FA766IC-HX005W Gaming Laptop,3,107,16,512,0,4,46,8,16,69,1920,1080,136.4,High-End,84990
MSI Thin GF63 11UC-850IN Gaming Laptop,15,12,8,512,0,4,57,8,16,72,1920,1080,134.4,High-End,72985
MSI Sword 15 A12UC-467IN Gaming Laptop,15,16,16,1000,0,4,54,12,16,67,1920,1080,233.2,High-End,89544
MSI Thin GF63 11UC-851IN Gaming Laptop,15,11,8,512,0,4,57,6,12,71,1920,1080,134.0,High-End,63800
Apple MacBook Pro 2022 Laptop,2,67,8,256,0,2,0,8,0,43,2560,1600,71.60000000000001,Premium,139990
Apple MacBook Pro 2022 Laptop,2,67,8,256,0,2,0,8,0,43,2560,1600,71.60000000000001,Premium,149000
Apple MacBook Pro 2022 Laptop,2,67,8,256,0,2,0,8,0,43,2560,1600,71.60000000000001,Premium,121990
HP Pavilion 15s-fy5001TU Laptop,9,16,8,512,0,4,122,12,16,59,1920,1080,129.20000000000002,High-End,61000
Lenovo IdeaPad Gaming 3 15IHU6 82K101A3IN Laptop,14,11,16,512,0,4,47,4,8,71,1920,1080,137.20000000000002,High-End,68990
HP Victus 16-d0354TX Laptop,9,11,8,512,0,4,46,6,12,71,1920,1080,134.0,High-End,67990
Asus TUF Gaming A15 FA506IC-HN100W Laptop,3,107,8,1000,0,4,55,8,16,62,1080,1920,228.0,High-End,85990
Lenovo ThinkBook 15 20VEA0YPIH Laptop,14,10,8,512,0,4,115,2,4,53,1920,1080,126.8,Mid-Range,41999
Asus TUF Gaming F15 FX577ZE-HN072WS Laptop,3,18,16,1000,0,4,66,0,20,62,1920,1080,231.2,Premium,107498
HP Victus 16-d0361TX Laptop,9,12,16,512,0,4,71,8,16,73,1920,1080,138.0,Premium,104000
Dell Inspiron 7425 Laptop,6,43,8,512,0,4,91,6,12,72,1920,1200,134.4,High-End,78203
Dell Inspiron 7425 Laptop,6,43,8,512,0,4,91,6,12,72,1920,1200,134.4,High-End,89990
Acer Predator Helios 300 NH.QC2SI.00B Laptop,1,13,16,1000,0,4,69,8,16,78,2560,1440,237.6,Premium,119990
Dell Inspiron 7425 Laptop,6,54,16,512,0,4,91,8,16,73,1920,1200,138.0,High-End,78203
Dell Inspiron 7425 Laptop,6,54,16,512,0,4,91,8,16,73,1920,1200,138.0,High-End,89990
Asus ROG Strix G17 G713RM-LL167WS Gaming Laptop,3,55,16,1000,0,4,69,8,16,69,2560,1440,234.0,Premium,134990
Samsung Galaxy Book2 15 Laptop,19,16,8,256,0,4,134,10,12,57,1920,1080,77.2,Mid-Range,79990
Samsung Galaxy Book2 15 Laptop,19,16,8,256,0,4,134,10,12,57,1920,1080,77.2,Mid-Range,64490
Samsung Galaxy Book2 15 Laptop,19,16,8,256,0,4,134,10,12,57,1920,1080,77.2,Mid-Range,59990
Samsung Galaxy Book2 15 Laptop,19,16,8,256,0,4,134,10,12,57,1920,1080,77.2,Mid-Range,69990
HP Pavilion 14-dv2016TU Laptop,9,16,16,512,0,4,136,10,12,62,1920,1080,133.60000000000002,High-End,69900
HP Envy x360 13-ay1059AU Laptop,9,101,8,512,0,4,106,6,12,65,1920,1080,131.60000000000002,High-End,77990
HP Pavilion Gaming 15-DK1520TX Laptop,9,8,8,512,0,4,38,4,8,71,1920,1080,134.0,High-End,60990
Lenovo IdeaPad Gaming 3 82K10199IN Laptop,14,11,8,512,0,4,46,4,8,68,1920,1080,132.8,High-End,67000
HP Pavilion 14-dv2019TU Laptop,9,16,8,512,0,4,117,10,12,55,1920,1080,127.6,High-End,62999
Asus VivoBook 15 M515DA-BQ332WS Laptop,3,92,8,512,0,4,94,2,4,55,1920,1080,127.6,Mid-Range,34990
Dell Inspiron 15 3511 Laptop,6,11,8,512,0,4,126,4,8,54,1920,1080,127.20000000000002,Mid-Range,52890
Samsung Galaxy Book2 15 Laptop,19,16,16,512,0,4,121,10,12,54,1920,1080,130.4,High-End,79990
Samsung Galaxy Book2 15 Laptop,19,16,16,512,0,4,121,10,12,54,1920,1080,130.4,High-End,64490
Samsung Galaxy Book2 15 Laptop,19,16,16,512,0,4,121,10,12,54,1920,1080,130.4,High-End,59990
Samsung Galaxy Book2 15 Laptop,19,16,16,512,0,4,121,10,12,54,1920,1080,130.4,High-End,69990
Asus Strix G15 G513RM-HF272WS Gaming Laptop,3,113,16,1000,0,4,69,8,16,81,1920,1080,238.8,Premium,129990
Asus X515EA-BQ522WS Laptop,3,11,8,512,0,4,121,4,8,61,1920,1080,130.0,Mid-Range,53500
Dell G15-5520 D560737WIN9B Laptop,6,18,16,512,0,4,69,14,20,79,1920,1080,140.4,Premium,125990
Lenovo IdeaPad Gaming 3 81Y401ARIN Gaming Laptop,14,8,8,512,0,4,38,4,8,67,1920,1080,132.4,High-End,63990
Lenovo IdeaPad Flex 5 82HU00PPIN Laptop,14,98,8,512,0,4,91,6,12,62,1920,1080,130.4,Mid-Range,57990
Dell Inspiron G15 D560826WIN9G Laptop,6,11,16,512,0,4,46,6,12,69,1920,1080,136.4,Premium,101639
Dell Vostro 3405 Laptop,6,94,8,512,0,4,91,2,4,53,1920,1080,126.8,Mid-Range,38990
Dell Inspiron 5518 Laptop,6,11,8,512,0,4,17,4,8,67,1920,1080,132.4,High-End,67990
Dell Inspiron 5518 Laptop,6,11,8,512,0,4,17,4,8,67,1920,1080,132.4,High-End,65490
Lenovo IdeaPad 5 Pro 14ITL6 82L300CAIN Laptop,14,12,16,512,0,4,113,4,8,63,2304,1400,134.0,High-End,77490
Dell Inspiron G15 D560827WIN9G Laptop,6,11,8,512,0,4,46,6,12,67,1920,1080,132.4,High-End,66599
Asus Vivobook S15 OLED K3502ZA-L701WS Laptop,3,18,16,512,0,4,131,14,20,71,1920,1080,137.20000000000002,High-End,84700
Lenovo IdeaPad 3 15IML05 81WB01EBIN Laptop,14,7,8,512,0,4,113,2,4,53,1920,1080,126.8,Mid-Range,37990
Acer Aspire 3 A314-35 UN.K0SSI.011 Laptop,1,74,4,256,0,4,138,2,0,48,1366,768,72.0,Budget,26600
Lenovo IdeaPad 3 15IGL05 81WQ00MQIN Laptop,14,73,8,256,0,4,124,2,2,53,1366,768,75.60000000000001,Budget,27000
Lenovo IdeaPad 3 15ITL05 81X800K9IN Laptop,14,11,8,512,0,4,134,4,8,60,1920,1080,129.60000000000002,High-End,60494
Lenovo IdeaPad 3 15ITL6 82H802L0IN Laptop,14,10,8,512,0,4,123,2,4,59,1920,1080,129.20000000000002,Mid-Range,39994
Dell Inspiron 5310 Laptop,6,11,16,512,0,4,17,4,8,66,2560,1600,135.20000000000002,High-End,72620
Asus Vivobook S14 OLED S3402ZA-KM701WS Laptop,3,18,16,512,0,4,134,14,20,72,2880,1800,137.60000000000002,High-End,81990
Asus Zenbook 14X OLED Space Edition UX5401ZAS-KN711WS Laptop,3,18,16,1000,0,4,132,14,20,75,2880,1800,236.4,Premium,116990
Asus Vivobook 14 OLED UX3402ZA-KM531WS Laptop,3,16,16,512,0,4,132,12,16,61,2880,1800,133.20000000000002,High-End,85990
Lenovo IdeaPad Slim 3 81X800J1IN Laptop,14,11,8,512,0,4,113,4,8,60,1920,1080,129.60000000000002,Mid-Range,53100
Asus Zenbook Space Edition UX5401ZAS-KN521WS Laptop,3,16,16,512,0,4,121,12,16,67,2880,1800,135.60000000000002,Premium,104390
Asus Zenbook 14X OLED Space Edition UX5401ZAS-KN901WS Laptop,3,20,32,1000,0,4,129,14,20,78,2880,1800,244.0,Premium,159990
Lenovo ThinkBook 14 20VDA0TLIH Laptop,14,11,16,512,0,4,134,4,8,65,1920,1080,134.8,High-End,69490
Acer Aspire 3 A315-58 Laptop,1,11,8,0,1000,4,123,4,8,56,1920,1080,25.6,High-End,43490
Acer Aspire 3 A315-58 Laptop,1,11,8,0,1000,4,123,4,8,56,1920,1080,25.6,High-End,49312
Acer Aspire 3 A315-58 Laptop,1,11,8,0,1000,4,123,4,8,56,1920,1080,25.6,High-End,53990
Acer Aspire 3 A315-58 Laptop,1,11,8,0,1000,4,123,4,8,56,1920,1080,25.6,High-End,32800
Acer Aspire 3 A315-58 Laptop,1,11,8,0,1000,4,123,4,8,56,1920,1080,25.6,High-End,62999
Asus TUF Gaming A15 FA506IC-HN075W Laptop,3,107,16,512,0,4,55,8,16,55,1080,1920,130.8,High-End,80990
Acer Extensa EX215-31 Laptop,1,80,4,256,0,4,125,4,0,49,1366,768,72.4,Budget,24990
Acer Extensa EX215-31 Laptop,1,80,4,256,0,4,125,4,0,49,1366,768,72.4,Budget,21990
Acer Extensa EX215-31 Laptop,1,80,4,256,0,4,125,4,0,49,1366,768,72.4,Budget,23899
Fujitsu CH 4ZR1H03553 Laptop,7,11,16,512,0,4,134,4,8,63,1920,1080,134.0,Mid-Range,54990
Lenovo V15 82KB0003GE Laptop,14,10,8,256,0,4,148,0,0,0,1920,1080,54.400000000000006,Mid-Range,32499
Lenovo Thinkpad P15v 21AAS0R100 Laptop,14,12,16,1000,0,4,61,8,16,76,1920,1080,236.8,Premium,146500
Asus VivoBook 15 X515JA-BQ521WS Laptop,3,8,8,512,0,4,123,4,8,55,1920,1080,127.6,Mid-Range,42990
Fujitsu UH-X 4ZR1F38027 Laptop,7,12,16,1000,0,4,134,4,8,69,1920,1080,234.0,High-End,99990
Lenovo IdeaPad Slim 3 81WE01QLIN Laptop,14,7,8,512,0,4,140,2,4,53,1920,1080,126.8,Mid-Range,37490
Asus K413EA-EB522WS Laptop,3,11,16,512,0,4,121,4,8,63,1920,1080,134.0,Mid-Range,56990
HP Victus 16-e0361ax Gaming Laptop,9,109,16,512,0,4,69,8,16,76,1920,1080,139.20000000000002,Premium,104490
Asus Vivobook Pro 14 OLED 2021 M3401QC-KM045WS Laptop,3,116,16,512,0,4,53,8,16,67,2880,1800,135.60000000000002,High-End,87500
HP Pavilion 14-EC1019AU Laptop,9,102,16,512,0,4,93,6,12,60,1920,1080,132.8,High-End,61990
Asus TUF A15 OLED FA507RM-HF030WS Laptop,3,113,16,1000,0,4,69,8,16,69,1920,1080,234.0,Premium,114600
Asus VivoBook 14 X415JA-EB501WS Laptop,3,8,8,0,1000,4,140,4,8,54,1920,1080,24.8,Mid-Range,41990
Asus VivoBook 14 2021 X415MA-BV011W Laptop,3,73,4,256,0,4,148,0,0,0,1366,768,52.8,Budget,23990
HP Pavilion 14-EC1008AU Laptop,9,112,16,512,0,4,93,8,16,59,1920,1080,132.4,High-End,78889
HP 15s-du3519TX Laptop,9,11,8,512,0,4,17,4,8,62,1920,1080,130.4,Mid-Range,58990
Asus Strix G15 G513RM-HQ273WS Gaming Laptop,3,113,16,1000,0,4,69,8,16,79,1920,1080,238.0,Premium,134490
Asus BR1100CKA-GJ0722W Notebook,3,74,4,128,0,4,148,2,0,44,1366,768,44.8,Budget,22990
Fujitsu UH-X 4ZR1F38024 Laptop,7,12,16,512,0,4,134,4,8,63,1920,1080,134.0,High-End,84990
